id,time,abundance,logscale,organism,control,stddev,algalHost,algalHostTaxon,virusName,method,error,origSource
Kimura66,119.97,211397574.47042024,True,V,False,0.38,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,143.81,193018972.7634578,True,V,False,0.33,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,167.65,260375429.8938733,True,V,False,0.33,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,191.49,509800198.2256051,True,V,False,0.4,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura66,216.86,254624389.0757638,True,V,False,0.3,Chaetoceros tenuissimus,Diatom,CtenDNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,0.03,2407686.8456124444,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,24.11,2641192.1632717396,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,48.2,2845116.144233282,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,71.76,2507841.010033165,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,95.85,2604953.648244834,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,119.94,2609155.723014136,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,144.03,2258395.5011455496,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,168.11,2477992.5708234184,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,192.2,2669316.06362429,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,216.29,2396624.529408638,True,H,True,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,0.1,2279292.1774337483,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,24.12,2411015.4867304116,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,47.81,2644843.626854359,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,72.03,2508418.5282523846,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,95.73,1777051.4423145575,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,119.98,798362.2620329356,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,144.22,506990.70827470446,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,167.93,334041.1729545724,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,192.17,167417.17139071142,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,215.88,91917.88016944913,True,H,False,,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,0.38,830041.8697157014,True,V,False,0.37,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,23.42,1484909.548750239,True,V,False,0.34,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,47.23,5400077.590665929,True,V,False,0.41,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,72.19,109673069.86474195,True,V,False,0.36,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,95.62,405975663.2515678,True,V,False,0.39,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,119.81,527715681.76481247,True,V,False,0.41,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,143.23,282618117.9810158,True,V,False,0.33,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,167.42,746792589.9308844,True,V,False,0.41,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,191.62,1006004677.4724948,True,V,False,0.39,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,215.81,1428893958.5111008,True,V,False,0.34,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,240.0,725604554.4075052,True,V,False,0.42,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,263.81,1049059207.7764436,True,V,False,0.36,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Kimura67,287.62,307468054.5939635,True,V,False,0.38,Chaetoceros tenuissimus,Diatom,CtenRNAV type II,extinction dilution method,StdDev,"Kimura and Tomaru, 2015"
Nagasaki29,0.42,1834.8476077555392,True,H,True,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,24.3,3451.4373933585643,True,H,True,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,48.41,8794.274148836826,True,H,True,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,72.73,7680.68580990099,True,H,True,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,96.6,7872.270345511688,True,H,True,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,0.42,1935.976137641435,True,H,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,24.07,4275.628861515865,True,H,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,48.41,6154.602373713163,True,H,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,72.88,263.2085544344101,True,H,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,95.91,1.0289635722967538,True,H,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,0.46,251883.66278417403,True,V,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,23.63,83425.72701300165,True,V,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,49.11,3571083.4580834606,True,V,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,72.74,12864709.980291003,True,V,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki29,97.3,29792023.371471673,True,V,False,,Rhizosolenia setigera,Diatom,RsRNAV,optical microscopy / extinction dilution method,ConInt,"Nagasaki et al., 2004"
Nagasaki42,0.1,5.3754,False,H,True,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,12.06,5.5043,False,H,True,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,24.16,5.563,False,H,True,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,35.97,5.5916,False,H,True,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,48.06,5.6503,False,H,True,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,60.03,5.8395,False,H,True,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,0.1,226620.9208895672,True,H,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,12.05,236537.4987057605,True,H,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,24.01,325761.68296606315,True,H,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,36.1,289201.13962154876,True,H,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,48.03,119784.32778258558,True,H,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,60.0,1023.2929922807537,True,H,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,0.02,30485.968741891396,True,V,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,11.94,4962.494060797449,True,V,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,23.95,223202.98585742796,True,V,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,36.24,10036909.309200967,True,V,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,48.22,100577306.30017371,True,V,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Nagasaki42,60.16,54000775.90665929,True,V,False,,Teleaulax amphioxeia,Cryptophyte,TampV,optical microscopy / extinction dilution method,,"Nagasaki et al., 2009"
Sandaa26,0.14,422100.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,3.01,440400.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,13.12,451600.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,15.07,493500.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,18.53,451300.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,20.95,362300.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,23.85,464500.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,27.43,482800.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,29.37,502800.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,37.45,532600.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,39.76,425000.0,False,H,True,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,0.13,371700.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,3.09,373300.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,12.99,371100.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,14.94,411200.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,18.5,362400.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,20.94,340400.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,23.9,310100.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,27.34,234400.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,29.45,123500.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,37.42,133100.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,39.85,82670.0,False,H,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,0.14,99850000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,3.1,111400000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,13.0,102500000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,14.95,112500000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,18.43,152600000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,20.93,281700000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,23.81,350400000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,27.4,402200000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,29.35,440700000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,37.31,413400000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Sandaa26,39.76,430100000.0,False,V,False,,Pyramimonas orientalis,Prasinophyte,PoV-01B,flow cytometry,,Sandaa et al. 2001
Tomaru39,0.26,119770.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,11.66,140890.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,23.57,166360.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,35.5,173870.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,47.94,218930.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,59.61,215010.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,71.81,214360.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,95.93,233730.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,113.95,243360.0,False,H,True,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,0.26,119770.0,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,11.92,149590.0,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,23.31,166900.0,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,35.51,170060.0,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,47.73,138930.0,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,59.65,145890.0,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,71.86,137620.0,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,96.03,86245.0407,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,113.78,99145.1822,False,H,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,0.0,3034589.8438888025,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,12.35,4650503.761666068,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,24.33,2099423.2380383336,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,36.1,1764005.7644764145,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,48.42,3503482.883015712,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,60.28,2274049.9508958953,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,72.37,2601357.2566531296,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,96.31,1827258.5386997731,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru39,114.38,2311000.2901206263,True,V,False,,Chaetoceros debilis,Diatom,CdebDNAV,extinction dilution method,StdDev,"Tomaru et al., 2008"
Tomaru43,12.32,42043.61010817494,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,22.95,79689.29780742455,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,33.6,132922.95883156825,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,44.24,231366.24597035392,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,54.88,385922.4115947292,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,66.02,578895.2685656601,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,76.67,814704.2840208404,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,87.32,1052931.2128434398,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,110.58,1392515.3782328032,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,131.9,1802187.6116640486,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,154.21,1695899.0621092482,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,176.02,1851398.8942052722,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,204.14,2156750.9598981673,True,H,True,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,11.83,43863.16848258552,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,22.47,79670.95078086489,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,33.6,135768.80641390904,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,44.24,236319.73991540162,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,54.88,377833.0986588862,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,66.49,731644.3109490725,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,76.2,567544.6054085465,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,87.33,888177.9763192481,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,110.11,990831.9448927686,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,132.44,583982.7246189303,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,153.79,374714.06951440277,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,176.75,8904.304435937422,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,204.41,5717.418729175535,True,H,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,10.01,1737400.7313857656,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,21.05,2032357.0109362209,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,34.54,720443.6204152838,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,45.13,3258367.010020087,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,57.72,4017908.1084894002,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,68.73,10139113.8573668,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,79.69,27707669.583872024,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,102.89,71614341.02129027,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,126.78,314485046.54769623,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,150.87,239938533.4308205,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,174.69,265521687.7872656,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru43,204.66,403180946.4434646,True,V,False,,Chaetoceros socialis f. radians,Diatom,CsfrRNAV,extinction dilution method,ConInt,"Tomaru et al., 2009"
Tomaru51,11.35,4497.798548932879,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,33.81,12956.86697517019,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,56.28,42227.95013060568,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,78.74,99334.4748170825,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,100.76,92448.52788265367,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
